ID,Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,Crop_Damage
F00007301,790,0,1,2,30,23,13,2,0
F00007305,790,0,1,2,35,,1,3,0
F00007306,789,0,1,2,40,14,18,1,0
F00007307,789,0,1,2,40,15,22,2,0
F00007309,790,0,1,2,40,19,11,1,0
F00007310,790,0,1,2,40,24,5,1,0
F00007311,790,0,1,2,40,24,8,3,0
F00007314,789,0,1,2,40,29,9,1,0
F00007316,789,0,1,2,45,23,10,2,0
F00007318,790,0,1,2,60,16,15,1,0
F00007319,790,0,1,2,60,35,3,3,0
F00007320,789,0,1,2,60,37,8,1,0
F00007321,790,0,1,2,50,15,20,2,2
F00007322,851,0,1,2,20,17,16,1,0
F00007323,851,0,1,2,30,20,13,1,0
F00007324,851,0,1,2,50,29,11,2,0
F00007325,851,0,1,2,5,17,2,2,0
F00007327,851,0,1,2,10,14,7,2,0
F00007329,851,0,1,2,10,,19,2,0
F00007330,851,0,1,2,10,17,21,3,0
F00007331,850,0,1,2,10,18,9,1,0
F00007334,851,0,1,2,10,35,0,2,0
F00007336,851,0,1,2,15,29,10,2,0
F00007340,851,0,1,2,20,19,18,1,0
F00007341,851,0,1,2,20,19,21,2,0
F00007344,851,0,1,2,25,15,19,2,0
F00007345,851,0,1,2,25,25,10,1,0
F00007346,851,0,1,2,25,26,4,2,0
F00007347,851,0,1,2,25,40,1,2,0
F00007348,851,0,1,2,30,15,20,2,0
F00007352,851,0,1,2,30,,16,2,0
F00007353,851,0,1,2,30,25,8,1,0
F00007354,851,0,1,2,30,25,14,2,0
F00007359,850,0,1,2,30,38,2,1,0
F00007360,851,0,1,2,40,14,15,2,0
F00007362,851,0,1,2,40,18,19,2,0
F00007365,851,0,1,2,40,22,20,2,0
F00007367,850,0,1,2,40,35,1,1,0
F00007368,850,0,1,2,40,38,3,2,0
F00007370,851,0,1,2,50,,0,2,0
F00007373,851,0,1,2,60,31,6,2,0
F00007374,851,0,1,2,60,32,4,2,0
F00007375,851,0,1,2,60,33,5,2,0
F00007376,851,0,1,2,80,20,12,1,0
F00007377,851,0,1,2,20,23,14,2,1
F00007379,915,0,1,2,10,16,21,2,0
F00007381,915,0,1,2,10,22,12,1,0
F00007382,915,0,1,2,10,25,4,3,0
F00007383,915,0,1,2,15,17,15,1,0
F00007387,915,0,1,2,20,10,15,1,0
F00007389,915,0,1,2,20,12,20,2,0
F00007394,916,0,1,2,20,34,3,1,0
F00007397,915,0,1,2,25,,19,2,0
F00007399,916,0,1,2,25,28,8,1,0
F00007400,915,0,1,2,30,12,20,3,0
F00007401,916,0,1,2,30,12,22,2,0
F00007402,915,0,1,2,30,13,22,1,0
F00007403,916,0,1,2,30,17,23,1,0
F00007405,915,0,1,2,30,27,11,2,0
F00007406,915,0,1,2,30,30,7,1,0
F00007407,916,0,1,2,30,35,5,2,0
F00007409,915,0,1,2,35,31,6,1,0
F00007410,915,0,1,2,35,39,1,1,0
F00007411,915,0,1,2,40,16,23,2,0
F00007412,915,0,1,2,40,23,13,2,0
F00007415,915,0,1,2,40,33,3,2,0
F00007417,915,0,1,2,50,25,13,3,0
F00007418,916,0,1,2,50,,4,2,0
F00007419,915,0,1,2,60,14,23,3,0
F00007421,915,0,1,2,60,29,12,2,0
F00007424,915,0,1,2,80,30,13,1,0
F00007426,915,0,1,2,20,,3,2,1
F00007429,915,0,1,2,30,35,0,2,1
F00007432,984,0,1,2,10,12,25,3,0
F00007434,984,0,1,2,15,12,26,1,0
F00007435,984,0,1,2,15,13,25,3,0
F00007436,984,0,1,2,15,16,24,1,0
F00007438,984,0,1,2,20,14,22,1,0
F00007441,984,0,1,2,20,24,6,2,0
F00007442,984,0,1,2,20,27,8,1,0
F00007443,984,0,1,2,20,30,16,2,0
F00007445,984,0,1,2,20,38,3,2,0
F00007446,984,0,1,2,25,14,26,1,0
F00007447,984,0,1,2,25,19,21,2,0
F00007450,984,0,1,2,25,23,19,3,0
F00007451,984,0,1,2,25,38,1,2,0
F00007452,984,0,1,2,25,39,0,2,0
F00007455,984,0,1,2,30,31,11,2,0
F00007456,984,0,1,2,30,33,3,2,0
F00007458,984,0,1,2,30,43,0,1,0
F00007459,984,0,1,2,35,24,19,2,0
F00007460,984,0,1,2,40,9,19,2,0
F00007462,984,0,1,2,40,26,3,1,0
F00007463,984,0,1,2,40,26,7,2,0
F00007466,984,0,1,2,40,27,6,2,0
F00007467,984,0,1,2,40,36,5,2,0
F00007469,984,0,1,2,50,16,25,3,0
F00007475,984,0,1,2,60,35,5,2,0
F00007479,984,0,1,2,15,18,20,2,1
F00007480,984,0,1,2,20,7,26,2,1
F00007482,1056,0,1,2,5,,18,3,0
F00007483,1056,0,1,2,5,36,3,3,0
F00007486,1056,0,1,2,10,16,16,2,0
F00007487,1056,0,1,2,10,22,17,1,0
F00007488,1056,0,1,2,10,27,9,2,0
F00007490,1056,0,1,2,10,35,1,2,0
F00007491,1056,0,1,2,10,35,2,2,0
F00007492,1056,0,1,2,15,26,13,2,0
F00007493,1056,0,1,2,15,32,7,1,0
F00007495,1056,0,1,2,20,,15,3,0
F00007497,1056,0,1,2,20,26,10,3,0
F00007498,1056,0,1,2,20,28,4,2,0
F00007500,1056,0,1,2,20,31,9,3,0
F00007501,1056,0,1,2,20,36,1,1,0
F00007502,1056,0,1,2,20,37,5,1,0
F00007503,1056,0,1,2,20,40,7,1,0
F00007504,1056,0,1,2,25,23,17,1,0
F00007507,1056,0,1,2,30,18,20,3,0
F00007508,1056,0,1,2,30,19,10,2,0
F00007509,1056,0,1,2,30,26,11,1,0
F00007510,1056,0,1,2,35,16,23,2,0
F00007512,1056,0,1,2,40,14,27,1,0
F00007513,1056,0,1,2,40,,17,2,0
F00007514,1056,0,1,2,40,24,13,1,0
F00007517,1056,0,1,2,40,30,9,3,0
F00007518,1056,0,1,2,40,32,3,3,0
F00007519,1056,0,1,2,40,39,2,1,0
F00007521,1056,0,1,2,45,28,2,1,0
F00007525,1056,0,1,2,50,38,1,1,0
F00007527,1056,0,1,2,60,23,19,2,0
F00007528,1056,0,1,2,60,32,10,1,0
F00007529,1056,0,1,2,80,34,4,1,0
F00007530,1056,0,1,2,35,29,12,2,1
F00007532,1056,0,1,2,15,18,16,1,1
F00007535,1056,0,1,2,40,35,8,1,2
F00007536,1056,0,1,2,60,26,7,1,2
F00007537,1132,0,1,2,20,26,12,2,0
F00007539,1132,0,1,2,5,12,28,2,0
F00007540,1132,0,1,2,10,,28,2,0
F00007541,1132,0,1,2,10,25,13,2,0
F00007542,1132,0,1,2,10,28,12,1,0
F00007545,1132,0,1,2,15,18,28,2,0
F00007547,1132,0,1,2,20,17,14,1,0
F00007549,1132,0,1,2,20,25,17,1,0
F00007551,1132,0,1,2,20,35,1,2,0
F00007552,1132,0,1,2,25,9,22,1,0
F00007554,1132,0,1,2,25,34,8,2,0
F00007556,1132,0,1,2,30,5,27,1,0
F00007557,1132,0,1,2,30,10,27,1,0
F00007559,1132,0,1,2,30,20,0,2,0
F00007561,1132,0,1,2,30,28,16,1,0
F00007563,1132,0,1,2,30,29,12,2,0
F00007565,1132,0,1,2,30,36,5,2,0
F00007567,1132,0,1,2,30,,1,1,0
F00007568,1132,0,1,2,35,24,18,2,0
F00007570,1132,0,1,2,40,29,9,1,0
F00007572,1132,0,1,2,40,40,8,1,0
F00007573,1132,0,1,2,50,20,20,3,0
F00007575,1132,0,1,2,50,22,20,2,0
F00007576,1132,0,1,2,50,29,14,1,0
F00007577,1132,0,1,2,50,31,16,3,0
F00007578,1132,0,1,2,60,16,20,3,0
F00007585,1212,0,1,2,20,12,29,1,0
F00007586,1212,0,1,2,20,27,19,1,0
F00007589,1212,0,1,2,10,24,16,2,0
F00007593,1212,0,1,2,15,29,14,1,0
F00007594,1212,0,1,2,15,32,8,2,0
F00007595,1212,0,1,2,15,32,9,1,0
F00007597,1212,0,1,2,20,6,19,1,0
F00007598,1212,0,1,2,20,13,19,3,0
F00007599,1212,0,1,2,20,,28,2,0
F00007600,1212,0,1,2,20,18,19,2,0
F00007601,1212,0,1,2,20,19,15,2,0
F00007602,1212,0,1,2,20,20,14,1,0
F00007604,1212,0,1,2,20,21,24,3,0
F00007605,1212,0,1,2,20,23,13,1,0
F00007606,1212,0,1,2,20,31,16,2,0
F00007608,1212,0,1,2,20,37,3,1,0
F00007609,1212,0,1,2,20,37,4,2,0
F00007610,1212,0,1,2,20,37,7,3,0
F00007611,1212,0,1,2,20,,0,2,0
F00007612,1212,0,1,2,20,44,2,3,0
F00007613,1212,0,1,2,25,14,24,2,0
F00007614,1212,0,1,2,25,20,14,2,0
F00007617,1212,0,1,2,30,22,18,2,0
F00007620,1212,0,1,2,30,,0,2,0
F00007621,1212,0,1,2,35,20,19,1,0
F00007622,1212,0,1,2,40,18,14,2,0
F00007623,1212,0,1,2,40,,22,1,0
F00007624,1212,0,1,2,40,35,9,1,0
F00007626,1212,0,1,2,40,44,3,2,0
F00007628,1212,0,1,2,50,14,27,1,0
F00007629,1212,0,1,2,50,20,19,2,0
F00007630,1212,0,1,2,50,23,16,2,0
F00007631,1212,0,1,2,50,24,16,1,0
F00007632,1212,0,1,2,50,25,10,2,0
F00007633,1212,0,1,2,50,31,13,3,0
F00007634,1212,0,1,2,50,,3,2,0
F00007635,1212,0,1,2,60,19,19,1,0
F00007637,1212,0,1,2,20,18,11,2,1
F00007638,1212,0,1,2,20,20,21,2,1
F00007641,1212,0,1,2,20,35,4,3,1
F00007642,1212,0,1,2,25,30,11,2,1
F00007647,1297,0,1,2,5,25,10,2,0
F00007648,1297,0,1,2,5,32,8,1,0
F00007649,1296,0,1,2,5,36,7,3,0
F00007650,1297,0,1,2,10,10,29,1,0
F00007651,1296,0,1,2,10,18,28,2,0
F00007653,1296,0,1,2,10,,16,3,0
F00007654,1297,0,1,2,10,32,12,2,0
F00007659,1297,0,1,2,15,17,29,3,0
F00007660,1297,0,1,2,15,32,5,1,0
F00007661,1296,0,1,2,15,35,5,1,0
F00007663,1296,0,1,2,15,39,0,1,0
F00007664,1297,0,1,2,20,15,20,1,0
F00007665,1297,0,1,2,20,18,21,2,0
F00007667,1297,0,1,2,20,35,7,2,0
F00007668,1296,0,1,2,20,37,5,3,0
F00007676,1296,0,1,2,30,18,22,2,0
F00007677,1296,0,1,2,30,20,14,3,0
F00007680,1296,0,1,2,40,11,28,2,0
F00007681,1297,0,1,2,40,13,20,2,0
F00007682,1297,0,1,2,40,15,24,2,0
F00007683,1297,0,1,2,40,20,12,3,0
F00007687,1297,0,1,2,40,30,8,2,0
F00007688,1296,0,1,2,40,35,9,2,0
F00007689,1296,0,1,2,40,36,2,3,0
F00007690,1297,0,1,2,40,40,6,1,0
F00007691,1296,0,1,2,50,19,20,1,0
F00007693,1297,0,1,2,60,31,9,1,0
F00007694,1297,0,1,2,60,34,7,3,0
F00007695,1296,0,1,2,60,35,0,3,0
F00007696,1296,0,1,2,80,17,25,2,0
F00007697,1296,0,1,2,80,30,8,3,0
F00007699,1296,0,1,2,40,38,4,1,1
F00007700,1296,0,1,2,40,38,2,1,2
F00007701,1385,0,1,2,20,31,13,3,0
F00007702,1385,0,1,2,20,36,8,2,0
F00007703,1385,0,1,2,5,20,21,1,0
F00007704,1385,0,1,2,5,25,14,3,0
F00007705,1385,0,1,2,5,26,17,3,0
F00007708,1385,0,1,2,10,20,16,2,0
F00007709,1385,0,1,2,10,20,20,1,0
F00007714,1385,0,1,2,20,15,31,1,0
F00007715,1385,0,1,2,20,16,28,3,0
F00007718,1385,0,1,2,20,37,3,2,0
F00007719,1385,0,1,2,30,15,19,1,0
F00007721,1385,0,1,2,30,30,9,3,0
F00007724,1385,0,1,2,30,,11,2,0
F00007725,1385,0,1,2,30,36,11,2,0
F00007727,1385,0,1,2,35,33,12,1,0
F00007731,1385,0,1,2,40,15,18,3,0
F00007733,1385,0,1,2,40,20,24,2,0
F00007738,1385,0,1,2,40,45,0,1,0
F00007739,1385,0,1,2,50,26,26,2,0
F00007740,1385,0,1,2,60,43,5,2,0
F00007743,1385,0,1,2,20,27,17,2,1
F00007745,1385,0,1,2,55,27,16,3,1
F00007746,1385,0,1,2,30,23,16,1,1
F00007749,1385,0,1,2,15,14,29,3,1
F00007750,1385,0,1,2,60,42,3,2,1
F00007753,1478,0,1,2,10,26,16,2,0
F00007754,1478,0,1,2,40,30,7,3,0
F00007755,1478,0,1,2,5,5,32,2,0
F00007756,1478,0,1,2,5,,22,2,0
F00007757,1478,0,1,2,5,29,15,1,0
F00007758,1478,0,1,2,10,14,30,2,0
F00007761,1478,0,1,2,15,10,22,1,0
F00007762,1478,0,1,2,15,14,24,1,0
F00007763,1478,0,1,2,15,19,26,1,0
F00007764,1478,0,1,2,15,22,22,2,0
F00007766,1478,0,1,2,15,,1,3,0
F00007767,1478,0,1,2,20,6,29,1,0
F00007769,1478,0,1,2,20,10,32,2,0
F00007770,1478,0,1,2,20,15,22,2,0
F00007773,1478,0,1,2,20,19,22,3,0
F00007774,1478,0,1,2,20,20,32,2,0
F00007775,1478,0,1,2,20,21,17,1,0
F00007778,1478,0,1,2,20,24,18,2,0
F00007779,1478,0,1,2,20,,12,3,0
F00007780,1478,0,1,2,20,27,15,2,0
F00007781,1478,0,1,2,20,30,5,3,0
F00007782,1478,0,1,2,20,35,12,3,0
F00007784,1478,0,1,2,25,10,27,2,0
F00007785,1478,0,1,2,25,24,12,1,0
F00007786,1478,0,1,2,30,6,21,1,0
F00007789,1478,0,1,2,30,21,7,2,0
F00007790,1478,0,1,2,30,22,22,2,0
F00007791,1478,0,1,2,30,41,5,1,0
F00007796,1478,0,1,2,40,38,2,1,0
F00007797,1478,0,1,2,40,,0,2,0
F00007799,1478,0,1,2,40,46,2,3,0
F00007800,1478,0,1,2,60,,32,2,0
F00007802,1478,0,1,2,80,26,17,3,0
F00007805,1478,0,1,2,40,27,15,3,1
F00007807,1478,0,1,2,10,30,2,2,1
F00007810,1576,0,1,2,40,40,6,2,0
F00007812,1576,0,1,2,10,10,28,3,0
F00007813,1576,0,1,2,10,12,33,1,0
F00007815,1576,0,1,2,10,,18,2,0
F00007816,1576,0,1,2,10,29,17,1,0
F00007819,1576,0,1,2,15,7,33,2,0
F00007820,1576,0,1,2,15,19,26,2,0
F00007821,1576,0,1,2,15,27,20,1,0
F00007824,1576,0,1,2,20,15,28,1,0
F00007826,1576,0,1,2,20,,16,1,0
F00007828,1576,0,1,2,20,41,6,2,0
F00007830,1575,0,1,2,25,14,23,1,0
F00007832,1576,0,1,2,25,15,29,3,0
F00007833,1576,0,1,2,25,22,21,1,0
F00007834,1576,0,1,2,25,34,6,3,0
F00007835,1575,0,1,2,25,37,8,2,0
F00007836,1576,0,1,2,30,35,10,2,0
F00007838,1576,0,1,2,30,43,1,3,0
F00007839,1576,0,1,2,35,31,18,2,0
F00007840,1575,0,1,2,40,,20,3,0
F00007841,1576,0,1,2,40,23,15,1,0
F00007843,1576,0,1,2,50,30,18,3,0
F00007844,1575,0,1,2,50,40,8,3,0
F00007845,1576,0,1,2,60,25,14,2,0
F00007848,1576,0,1,2,20,7,26,2,1
F00007849,1575,0,1,2,10,,10,2,1
F00007850,1576,0,1,2,15,30,11,1,1
F00007854,1678,0,1,2,20,20,29,1,0
F00007856,1678,0,1,2,25,36,15,3,0
F00007857,1678,0,1,2,5,6,28,2,0
F00007858,1678,0,1,2,5,10,19,1,0
F00007861,1678,0,1,2,10,12,34,3,0
F00007863,1678,0,1,2,15,8,6,2,0
F00007864,1678,0,1,2,15,34,11,2,0
F00007865,1678,0,1,2,15,48,7,1,0
F00007866,1678,0,1,2,20,5,24,3,0
F00007867,1678,0,1,2,20,11,28,2,0
F00007869,1678,0,1,2,20,18,14,3,0
F00007871,1678,0,1,2,20,20,19,2,0
F00007875,1678,0,1,2,20,,17,3,0
F00007876,1678,0,1,2,20,28,19,2,0
F00007877,1678,0,1,2,20,37,2,2,0
F00007879,1678,0,1,2,20,45,2,3,0
F00007881,1678,0,1,2,25,38,4,2,0
F00007883,1678,0,1,2,30,15,28,2,0
F00007885,1678,0,1,2,30,30,12,2,0
F00007888,1678,0,1,2,30,37,14,1,0
F00007889,1678,0,1,2,30,42,6,1,0
F00007892,1678,0,1,2,40,12,32,1,0
F00007893,1678,0,1,2,40,15,28,1,0
F00007894,1678,0,1,2,40,20,14,2,0
F00007895,1678,0,1,2,40,26,22,1,0
F00007896,1678,0,1,2,40,,24,3,0
F00007901,1678,0,1,2,40,41,5,3,0
F00007903,1678,0,1,2,50,44,2,2,0
F00007908,1678,0,1,2,40,30,15,2,1
F00007911,1785,0,1,2,5,33,18,3,0
F00007913,1785,0,1,2,10,30,5,1,0
F00007916,1785,0,1,2,10,40,3,2,0
F00007920,1785,0,1,2,20,5,33,3,0
F00007921,1786,0,1,2,20,14,30,2,0
F00007922,1786,0,1,2,20,,20,3,0
F00007923,1785,0,1,2,20,18,35,2,0
F00007927,1785,0,1,2,20,29,13,2,0
F00007928,1785,0,1,2,20,32,17,1,0
F00007930,1785,0,1,2,20,39,10,2,0
F00007931,1785,0,1,2,20,41,2,2,0
F00007933,1785,0,1,2,20,44,5,2,0
F00007934,1785,0,1,2,25,7,29,1,0
F00007935,1786,0,1,2,25,12,32,2,0
F00007936,1785,0,1,2,30,,25,2,0
F00007938,1786,0,1,2,30,20,33,3,0
F00007940,1785,0,1,2,30,35,7,3,0
F00007943,1786,0,1,2,40,32,22,3,0
F00007946,1785,0,1,2,50,19,21,2,0
F00007949,1786,0,1,2,60,24,25,2,0
F00007950,1786,0,1,2,60,35,8,1,0
F00007951,1785,0,1,2,80,17,31,2,0
F00007952,1785,0,1,2,60,39,10,1,1
F00007953,1785,0,1,2,30,17,22,3,1
F00007954,1785,0,1,2,20,27,20,2,1
F00007956,1898,0,1,2,5,28,18,2,0
F00007957,1898,0,1,2,5,46,6,2,0
F00007958,1898,0,1,2,10,17,31,2,0
F00007959,1898,0,1,2,10,24,2,1,0
F00007960,1898,0,1,2,10,38,7,1,0
F00007961,1898,0,1,2,15,20,25,2,0
F00007962,1898,0,1,2,20,,34,1,0
F00007963,1898,0,1,2,20,15,29,2,0
F00007964,1898,0,1,2,20,16,34,1,0
F00007965,1898,0,1,2,20,17,25,2,0
F00007966,1898,0,1,2,20,20,22,1,0
F00007968,1898,0,1,2,20,24,22,2,0
F00007969,1898,0,1,2,20,25,11,2,0
F00007970,1898,0,1,2,20,25,24,3,0
F00007971,1898,0,1,2,20,27,21,1,0
F00007975,1898,0,1,2,20,35,13,1,0
F00007977,1898,0,1,2,20,42,6,3,0
F00007982,1898,0,1,2,35,9,24,2,0
F00007983,1898,0,1,2,35,,13,2,0
F00007985,1898,0,1,2,40,25,24,2,0
F00007987,1898,0,1,2,40,27,21,2,0
F00007990,1898,0,1,2,40,39,1,3,0
F00007992,1898,0,1,2,50,45,6,3,0
F00007996,1898,0,1,2,25,30,19,3,1
F00007997,1898,0,1,2,30,35,16,1,1
F00007998,1898,0,1,2,30,32,16,2,2
F00007999,2016,0,1,2,10,15,26,3,0
F00008001,2015,0,1,2,10,25,25,2,0
F00008002,2015,0,1,2,10,,18,1,0
F00008003,2016,0,1,2,15,36,11,2,0
F00008004,2016,0,1,2,20,10,32,1,0
F00008005,2015,0,1,2,20,12,17,3,0
F00008006,2016,0,1,2,20,15,32,2,0
F00008007,2015,0,1,2,20,17,25,2,0
F00008009,2015,0,1,2,20,31,22,2,0
F00008010,2015,0,1,2,20,35,11,1,0
F00008011,2015,0,1,2,20,35,20,2,0
F00008012,2016,0,1,2,20,38,7,1,0
F00008013,2015,0,1,2,20,,12,2,0
F00008015,2015,0,1,2,25,37,8,2,0
F00008018,2015,0,1,2,30,30,17,1,0
F00008019,2016,0,1,2,30,39,10,3,0
F00008021,2016,0,1,2,40,10,37,2,0
F00008023,2016,0,1,2,40,38,12,2,0
F00008025,2016,0,1,2,50,23,27,2,0
F00008026,2016,0,1,2,50,36,11,2,0
F00008027,2016,0,1,2,60,26,23,3,0
F00008032,2016,0,1,2,10,22,27,2,1
F00008034,2016,0,1,2,10,22,29,2,1
F00008035,2015,0,1,2,20,15,17,3,1
F00008036,2015,0,1,2,15,44,9,2,2
F00008038,2138,0,1,2,10,19,30,1,0
F00008039,2138,0,1,2,10,23,23,1,0
F00008041,2138,0,1,2,10,40,8,2,0
F00008044,2139,0,1,2,15,25,22,1,0
F00008048,2139,0,1,2,20,13,21,3,0
F00008049,2139,0,1,2,20,15,33,2,0
F00008054,2139,0,1,2,20,32,20,3,0
F00008055,2139,0,1,2,20,,22,2,0
F00008056,2138,0,1,2,20,34,7,1,0
F00008057,2139,0,1,2,20,40,8,3,0
F00008061,2138,0,1,2,25,22,26,2,0
F00008062,2138,0,1,2,30,9,38,2,0
F00008063,2139,0,1,2,30,14,38,2,0
F00008064,2138,0,1,2,30,30,0,2,0
F00008066,2138,0,1,2,30,33,20,1,0
F00008067,2138,0,1,2,30,39,15,2,0
F00008070,2139,0,1,2,35,34,15,1,0
F00008071,2139,0,1,2,40,15,28,2,0
F00008072,2138,0,1,2,40,21,29,1,0
F00008073,2138,0,1,2,40,23,27,2,0
F00008075,2139,0,1,2,50,35,6,1,0
F00008076,2139,0,1,2,50,47,4,2,0
F00008077,2138,0,1,2,60,47,6,3,0
F00008078,2138,0,1,2,20,,1,1,1
F00008079,2139,0,1,2,30,47,2,1,1
F00008080,2267,0,1,2,10,7,27,2,0
F00008082,2267,0,1,2,10,20,24,2,0
F00008083,2267,0,1,2,10,33,17,2,0
